91735.90811	254770.0037
93057.85923	255131.0818
95037.41096	256768.2822
95851.15218	256847.6057
95851.15218	256847.6057
98886.82187	253927.9272
101483.1493	253376.1574
106976.4958	253955.4813
108551.3763	254724.8718
109692.8178	255875.1899
109692.8178	255875.1899
109836.6462	259009.2873
109836.6462	259009.2873
112050.1894	258914.9453
112941.656	258484.7123
114606.9496	254388.5877
116135.8236	253476.806
120028.5084	253311.489
124681.1704	254244.2979
126891.7611	255194.5086
128083.6994	256523.3259
128083.6994	256523.3259
129790.7292	255535.6726
131525.7068	253809.0891
131525.7068	253809.0891
131049.8126	251132.4198
131049.8126	251132.4198
130193.0811	248250.6844
130323.2193	247257.5081
134015.1399	246072.5105
134015.1399	246072.5105
132980.4103	243164.7726
132937.6701	240362.0481
131848.9255	238524.0494
131224.8046	234318.3296
130060.9099	232098.0208
129986.3254	231511.8377
130700.5155	230877.1665
132110.4956	227034.9726
131425.3225	226472.1554
131425.3225	226472.1554
132982.6177	224515.6961
135430.6243	222511.2814
137794.6258	223079.9043
140790.7243	225179.2409
140790.7243	225179.2409
147711.8896	224514.5354
151709.5274	223280.0113
154971.0563	221405.6074
158339.4863	217672.0346
160735.6136	216024.1472
162113.6551	214474.6191
162113.6551	214474.6191
159202.1595	209522.2155
157121.8947	207528.2034
157121.8947	207528.2034
156487.4086	206965.5118
156211.6499	205588.7703
154843.2829	203724.2986
154843.2829	203724.2986
153575.3475	202216.9501
153019.7158	200864.7043
153019.7158	200864.7043
152081.5218	199740.5759
152695.8166	198418.0344
152038.9392	196836.2267
149957.1661	195402.522
149882.7392	194714.4335
151055.9312	193673.6474
151032.0336	193087.7148
148848.2916	191729.9768
148160.8889	191905.9964
147675.2572	192668.8262
147675.2572	192668.8262
147192.891	192361.4157
147192.891	192361.4157
146250.7076	192663.9618
146250.7076	192663.9618
145437.8774	192228.1728
145620.6489	190623.6275
145620.6489	190623.6275
145904.6052	189146.9575
145320.8982	188686.4532
143693.1339	188528.0873
142423.689	187657.5143
142454.3405	185797.7816
141287.8072	184494.4954
141087.6696	183321.9718
140096.716	182885.6178
139383.1529	183367.1031
139383.1529	183367.1031
139385.351	182628.391
139385.351	182628.391
137352.4439	181780.7132
138119.5505	180407.6116
137765.093	179845.9241
136012.2469	178922.7822
134535.8481	179325.4135
134535.8481	179325.4135
133544.5179	178990.996
131669.0695	176564.3972
130906.9881	176179.5147
129788.0315	176022.9064
129173.9251	177294.7922
128715.5836	177420.6595
128715.5836	177420.6595
127497.3275	176422.9323
124063.297	176334.665
121021.5043	172477.4377
119430.3881	168472.2323
114406.373	163894.8894
114255.7286	163155.8002
115151.7169	161222.3929
115130.206	159795.5617
113763.7228	157268.8463
111532.1212	154815.6491
110544.7163	153130.7127
108664.3377	152360.1616
106782.3882	152175.3865
102047.9783	153204.0913
102047.9783	153204.0913
100753.1274	152307.956
100832.8624	151110.6866
101703.132	149177.4664
102926.1301	148544.5832
107062.6386	143132.1904
108272.3859	138142.9085
109981.4876	136518.1659
111152.9833	136088.9364
112024.226	133849.9374
111622.0982	132090.6661
109818.0296	131422.084
110340.0912	126736.3205
109789.3284	123549.9035
110105.3159	119805.7536
111435.1196	117390.1687
112155.8118	114386.2991
112060.2491	112245.9104
112060.2491	112245.9104
112596.9753	111381.4256
112424.285	109470.0337
110022.9755	104060.9536
109370.8718	100721.2237
112072.6866	98896.09019
112692.4446	95713.62672
111227.8237	91861.63969
109532.1003	88773.29903
109130.9452	86708.24876
110210.0195	82966.98391
113960.7293	79081.72655
114243.9003	77859.86609
114047.3737	75413.25946
108437.4491	71190.81092
106820.7694	67134.54206
101151.6176	65790.53692
95817.07536	63097.48576
93896.40393	58607.15391
94611.85015	57539.32935
94611.85015	57539.32935
95076.06439	55324.51104
94824.95776	54151.73642
95442.61171	51682.51619
96793.14237	50897.32289
97682.50593	51180.61412
97682.50593	51180.61412
99235.27863	50854.73221
99745.84457	50295.9004
100126.5246	50602.87177
100126.5246	50602.87177
100534.4639	50222.2245
101373.454	50428.82811
101373.454	50428.82811
101121.4361	49612.80038
102038.68	49493.81416
103218.6603	45696.4567
105155.1914	44530.89988
107535.8688	39316.25855
105738.9291	36049.35506
105827.3934	31794.79851
104205.8141	29471.01443
104749.1653	26339.17341
104402.3081	23000.79044
103895.917	22209.10258
102498.3427	21644.05678
102019.5882	19986.3453
100776.3953	18861.11886
98107.64754	18036.83889
97601.47758	17067.02755
97529.81312	15436.41527
98631.02719	12841.38977
97644.12278	11029.32884
97166.59191	9014.870336
97324.42795	7206.637652
95559.89624	1468.411296
91468.41882	2.492249119
88337.27905	679.8186681
88337.27905	679.8186681
84525.51697	-708.8783264
81191.06657	-32.21099435
81191.06657	-32.21099435
78393.09121	-143.5920746
76482.59496	741.5305574
74421.89262	785.5333054
74421.89262	785.5333054
69087.34844	-1907.516925
67816.05034	-2191.938173
64226.84981	-1338.056766
64226.84981	-1338.056766
62218.02693	-1650.518988
60614.70911	-1426.573892
59009.02054	-361.9797062
57481.84167	-61.50300626
51221.96326	579.687861
51221.96326	579.687861
50460.80772	-161.6599952
51429.15063	-693.4861646
51689.74158	-2959.932189
52864.17361	-4433.65383
53302.11722	-6317.350819
54452.50911	-8275.318743
57153.41459	-9871.1437
60320.22765	-14165.97093
61721.20939	-14823.72771
62686.97785	-14463.71761
62686.97785	-14463.71761
63782.63462	-15173.3218
63989.17765	-16166.1857
63662.44965	-17594.11572
64634.31046	-19450.46194
66162.21069	-19929.53101
67357.26091	-19747.10999
67357.26091	-19747.10999
68275.16953	-20482.7477
71152.7853	-21543.16856
71892.94654	-22355.77674
70983.82946	-24702.67583
71324.12252	-28089.95564
70869.07754	-29110.48457
70869.07754	-29110.48457
70033.91756	-30642.10834
71085.73225	-33746.69342
71040.72989	-35861.36399
74079.22723	-39800.00915
76910.39516	-42363.57469
77193.09448	-43407.0623
76875.4715	-47993.91967
77263.40493	-50234.5993
78259.72931	-51708.85497
78259.72931	-51708.85497
82130.6242	-53173.55615
86279.60246	-54025.7273
85432.88218	-60346.68752
85432.88218	-60346.68752
86224.7358	-61541.43271
88693.7534	-61991.67687
93368.90889	-60065.06642
93368.90889	-60065.06642
94259.62114	-60113.06952
98591.7794	-62798.9264
101044.7168	-66535.70675
102020.9738	-69920.80691
101543.317	-71909.59438
99645.63176	-75584.65318
95998.4544	-81150.92392
93690.78901	-83757.3406
93690.78901	-83757.3406
94429.97754	-84264.35785
95274.02406	-85892.03656
95176.70243	-87471.9159
92307.46846	-89315.90885
91726.3044	-90719.12425
89699.42192	-93630.31599
88045.40169	-93483.05828
88045.40169	-93483.05828
86750.26654	-94302.69423
84394.01703	-97622.60581
81981.08574	-99006.50229
80054.82147	-101484.2585
75863.09969	-103485.6114
76071.71532	-105242.8135
74937.27386	-108966.2211
74792.62485	-111769.1696
75154.46066	-113729.6336
77091.71352	-115073.3471
77068.03469	-115710.3424
76357.95662	-116477.049
75096.4528	-120149.9433
73547.76108	-121276.1582
73398.11916	-122270.2618
72359.90026	-124006.2151
72265.65431	-126605.1335
71124.74427	-128010.1845
71133.5663	-131092.8477
71389.69708	-131677.9648
72328.7113	-130935.9737
72328.7113	-130935.9737
72863.05187	-131010.5597
72612.66553	-132361.6775
71270.3918	-134506.2567
69645.44941	-135556.2858
69494.55349	-136244.72
71146.56414	-135653.1088
71146.56414	-135653.1088
72803.78702	-136921.3738
74000.12519	-137197.5432
74485.28619	-137832.8599
74485.28619	-137832.8599
75080.3594	-141346.6059
78983.94526	-145358.7572
82714.27401	-151078.3821
85699.0088	-153998.1168
86726.07689	-157357.5305
89460.92878	-161883.1782
89847.57382	-163614.2847
89847.57382	-163614.2847
91659.57998	-165105.4056
93461.08033	-163799.7509
93461.08033	-163799.7509
94048.58503	-164485.8784
96208.46657	-163841.6671
97831.96858	-162562.077
98286.67175	-161643.1405
100295.1522	-161305.2099
100295.1522	-161305.2099
101441.117	-161658.2232
103064.0539	-160174.7596
103064.0539	-160174.7596
103676.8084	-160860.8087
104488.0108	-160093.6318
104488.0108	-160093.6318
104669.5223	-161061.4033
105384.3646	-161345.2665
105384.3646	-161345.2665
102417.6821	-164743.671
102395.7607	-165941.1622
103341.3686	-167542.9968
103293.194	-168485.8028
100687.2796	-173462.5577
100316.9914	-177438.1733
99080.07745	-180881.7029
97862.47774	-182108.7489
95345.03255	-182473.9124
95345.03255	-182473.9124
94173.78557	-182044.7593
92922.55456	-180418.4757
91496.65297	-179964.7481
90807.89869	-179253.7236
90807.89869	-179253.7236
90045.0946	-179460.0915
88726.43583	-180891.2622
88726.43583	-180891.2622
88554.30874	-183006.4047
87438.42636	-184182.106
85531.88417	-184647.1043
81283.91833	-184839.8309
77140.90331	-186102.1886
76837.91629	-186918.4755
77633.75563	-189412.4852
77612.33737	-190864.748
77612.33737	-190864.748
76673.44812	-191632.2233
76264.18556	-192820.7353
75330.50162	-194950.1691
74442.70544	-195692.144
74376.96446	-198724.9735
73059.80713	-200283.8698
72709.45708	-201992.4397
71798.51305	-203371.5507
66091.61736	-208130.4569
65739.72939	-209329.3901
64725.21658	-210173.7095
62540.30592	-210996.4116
61740.11324	-214949.0799
60327.52747	-218368.6041
60185.85074	-221529.1058
59679.33154	-222167.8498
59683.28422	-223340.1223
58460.91296	-222936.399
58460.91296	-222936.399
58292.57554	-225740.224
57098.26087	-226100.9322
57152.25698	-227043.6745
56570.44504	-227963.0346
55704.60344	-227634.5952
55704.60344	-227634.5952
55477.20508	-228119.532
56068.01873	-229748.5669
55631.57788	-230449.0049
54604.55672	-231858.0937
54964.93256	-233334.5312
53871.66194	-233542.0282
53871.66194	-233542.0282
54282.61846	-235247.6274
54288.17078	-236878.0723
56197.75837	-237483.0626
56891.15725	-239722.6659
58752.57001	-241270.4468
58350.59532	-243004.24
59349.44738	-245421.1311
59381.5555	-247764.8791
60225.05217	-249188.7288
58953.68905	-249396.8336
58726.02406	-249805.2281
60613.72216	-251684.1273
61385.63034	-254687.7868
60502.51402	-257289.369
60913.9845	-258867.5319
60869.29424	-261058.6767
62433.008	-265180.6343
61574.26117	-267374.5279
63157.74766	-269636.6063
63985.01983	-274245.0877
65239.86069	-277145.1951
65239.86069	-277145.1951
64244.66655	-276078.5399
62106.42528	-275576.2195
62106.42528	-275576.2195
58368.05128	-276021.9637
55013.26124	-277128.8016
48892.94602	-280843.6229
47139.37301	-281486.4649
47465.2378	-280868.0707
53077.90918	-277843.9072
53457.17918	-277180.2724
53457.17918	-277180.2724
47107.98646	-280563.4759
46037.12628	-279904.4378
46037.12628	-279904.4378
46141.16528	-280566.5254
45441.07834	-281936.128
45441.07834	-281936.128
45279.35529	-281511.9515
42963.18114	-281264.479
42963.18114	-281264.479
44416.21242	-282075.1869
44494.18673	-282559.0418
44034.18256	-281974.4816
44034.18256	-281974.4816
43248.87275	-282970.6349
43961.27394	-282968.3679
43961.27394	-282968.3679
43938.18908	-283656.3545
42362.03333	-284043.5105
39603.76487	-285960.2966
39603.76487	-285960.2966
37259.20516	-287320.8498
36676.70376	-288112.5205
36091.7086	-288165.3352
34890.37737	-289710.6948
34890.37737	-289710.6948
34416.02611	-290086.2665
34416.02611	-290086.2665
33732.45446	-290211.0438
32261.07451	-291464.1287
31650.35986	-291440.5829
31139.66924	-290907.1675
31139.66924	-290907.1675
30452.97203	-290985.7694
30338.818	-291100.8306
30338.818	-291100.8306
29754.2524	-291759.4573
29754.2524	-291759.4573
28115.46941	-291935.845
26982.71974	-292557.5204
26982.71974	-292557.5204
25521.58303	-293282.8228
25521.58303	-293282.8228
22903.74039	-293124.3351
22903.74039	-293124.3351
22573.60431	-293303.7233
22906.40654	-293914.1512
21861.17192	-293305.9852
21861.17192	-293305.9852
22270.42703	-293941.6473
22270.42703	-293941.6473
19653.9141	-295147.4012
18126.68809	-294948.4093
16772.61477	-293322.0793
16772.61477	-293322.0793
16570.59038	-293755.8497
17643.25407	-294949.9335
13597.23399	-294784.3877
12575.9782	-293743.0175
12800.25617	-292366.4705
12800.25617	-292366.4705
13487.39246	-292415.2784
12492.34247	-291603.1157
12209.78776	-290814.1826
12209.78776	-290814.1826
12094.22478	-293196.9949
11888.30869	-293541.3612
10281.96374	-292527.3156
10281.96374	-292527.3156
10308.62424	-292883.9313
12756.66103	-294715.0184
14026.99195	-295660.5258
14026.99195	-295660.5258
16453.98277	-297547.8083
16453.98277	-297547.8083
16200.8317	-297819.6975
6895.042129	-290615.7795
1990.415529	-287676.5836
-4864.231513	-285708.9607
-4864.231513	-285708.9607
-10662.88853	-286033.9531
-13507.47717	-287292.0869
-15593.44667	-287273.4804
-17787.23409	-285496.8325
-20054.69893	-284490.5471
-20054.69893	-284490.5471
-25832.68371	-286089.6387
-27740.96819	-285968.6947
-28658.59437	-285334.8857
-34489.21422	-283571.2273
-34883.9994	-283025.2851
-35280.68983	-282554.8287
-37138.63302	-282255.3893
-37138.63302	-282255.3893
-38105.29778	-282258.663
-38358.36833	-282718.11
-40344.94186	-281909.5548
-40344.94186	-281909.5548
-42557.98737	-281967.9901
-43295.77913	-281945.015
-43693.4015	-281920.8248
-43693.4015	-281920.8248
-45456.08242	-282665.6615
-46927.978	-283918.9849
-47026.63564	-285014.8138
-47021.26861	-286900.0839
-48524.20381	-286191.806
-51780.63386	-286126.3976
-51780.63386	-286126.3976
-58336.47513	-288747.1652
-59890.06525	-288115.5084
-59890.06525	-288115.5084
-62286.35373	-288632.3856
-64371.76925	-290441.804
-67218.78816	-291011.8495
-68992.50847	-293005.4657
-70363.71649	-293698.0829
-70540.02145	-294208.3483
-70004.05039	-294716.2412
-70231.82595	-295048.2889
-71477.63484	-295230.7955
-71907.13698	-296073.1941
-73291.6416	-292943.2172
-74870.63641	-292413.2821
-74870.63641	-292413.2821
-76294.59265	-292570.8906
-76270.66062	-292137.5894
-75230.19267	-291420.5893
-74905.97571	-289559.1843
-69746.83895	-280877.5983
-68726.24699	-278166.8972
-68235.39468	-276616.7603
-68853.49507	-274427.1732
-69439.96448	-274021.369
-69238.25345	-273511.013
-67231.70105	-272637.9343
-66069.75643	-270108.1832
-64330.66819	-265645.7385
-64875.63992	-262538.4759
-65410.77994	-262259.9339
-65565.72445	-261597.8432
-65595.92869	-260221.8111
-63972.81764	-258814.8446
-63080.80986	-257452.3713
-62955.69493	-256713.0941
-59452.45336	-249319.8492
-59257.15612	-246949.197
-58394.89062	-246207.2896
-58858.78359	-244475.9141
-58297.70604	-239729.8732
-57508.5024	-237743.6873
-57593.06241	-235373.9487
-60285.99572	-229037.3282
-58104.1242	-220059.7533
-57882.27634	-218020.2898
-58235.69515	-216800.6553
-57806.6196	-215601.8077
-58651.62165	-213668.4271
-59594.43385	-213111.1386
-59646.98766	-212525.3313
-58950.40582	-206994.569
-57843.54733	-202608.8082
-58219.02029	-195807.7961
-58989.15423	-193364.6531
-60163.25609	-191992.8662
-62683.30588	-191440.8867
-64213.70234	-190019.3625
-64213.70234	-190019.3625
-66070.4521	-190127.5569
-65760.96734	-191604.1663
-66193.46394	-191605.6326
-66399.22221	-190816.5478
-66047.77689	-189159.3768
-64347.63726	-187650.5157
-62930.50939	-185021.5969
-58513.80887	-172650.4834
-58236.36845	-171808.8303
-56298.64917	-164388.5525
-55875.94596	-160947.7623
-55998.06678	-153789.2588
-56623.14218	-148670.5738
-57960.5244	-143554.2415
-59906.61245	-139076.9277
-62231.12071	-135721.8907
-66823.95767	-130871.3793
-67137.59546	-129661.1901
-67137.59546	-129661.1901
-66043.0711	-129810.6437
-60918.24976	-134995.8018
-60081.97707	-136084.876
-59477.19094	-138087.1489
-58724.41064	-139722.7823
-58260.21343	-140781.8929
-57552.99544	-142395.4333
-57171.54605	-142343.2725
-57700.76275	-140936.4001
-57700.76275	-140936.4001
-57436.05019	-139388.6436
-57436.05019	-139388.6436
-56699.34152	-139055.0744
-57978.01176	-137148.2625
-58564.26091	-136844.3662
-58540.95668	-136207.371
-57982.52853	-135823.4295
-57982.52853	-135823.4295
-57339.50785	-137859.6392
-56295.4189	-138136.5924
-56291.05908	-139410.457
-54839.83279	-139686.1394
-53926.09822	-139046.3048
-53926.09822	-139046.3048
-52452.66537	-138379.2445
-52452.66537	-138379.2445
-49449.31029	-138700.9224
-47996.7038	-139384.2264
-46769.07531	-139201.8684
-46769.07531	-139201.8684
-44660.67228	-140265.4267
-42296.35433	-139722.9164
-42296.35433	-139722.9164
-38937.56741	-139814.2007
-37693.03859	-139173.315
-37693.03859	-139173.315
-36776.77901	-139272.318
-36855.44337	-138584.684
-36855.44337	-138584.684
-42070.08524	-138906.8888
-42070.08524	-138906.8888
-42757.61298	-138756.1801
-42757.61298	-138756.1801
-44083.33075	-139223.5839
-44083.33075	-139223.5839
-44301.46874	-139300.4768
-44301.46874	-139300.4768
-43597.30967	-138733.4097
-43854.36425	-137969.8567
-42761.00062	-137762.5788
-43195.19081	-137279.807
-43195.19081	-137279.807
-44567.26669	-137819.2264
-44487.91226	-138710.7338
-45972.85064	-138936.6261
-45972.85064	-138936.6261
-48645.41749	-135691.9833
-49944.91418	-135135.5669
-49944.91418	-135135.5669
-50936.63855	-135291.5941
-51102.29868	-133659.75
-51102.29868	-133659.75
-51498.7358	-129754.5525
-51498.7358	-129754.5525
-51570.86201	-128388.9864
-51038.56127	-127801.3281
-51038.56127	-127801.3281
-50648.21775	-128025.7744
-49658.38951	-127436.1884
-49762.28771	-126774.3358
-49762.28771	-126774.3358
-50780.91335	-127305.6413
-50780.91335	-127305.6413
-51079.56778	-127264.4424
-51079.56778	-127264.4424
-52797.27743	-126889.6705
-53488.36551	-125668.9393
-52577.56393	-124162.8307
-52685.10008	-122481.6114
-52300.20408	-121924.9235
-52300.20408	-121924.9235
-48941.38143	-121167.6367
-50419.03647	-120332.6937
-50419.03647	-120332.6937
-50620.15074	-121046.6279
-51163.89826	-120897.1674
-51163.89826	-120897.1674
-52833.87551	-121624.1515
-53093.68314	-121841.5438
-53093.68314	-121841.5438
-53678.20468	-122229.9856
-53649.05036	-123325.4137
-54182.88811	-123454.5445
-55271.28011	-125114.0292
-55805.29041	-125192.1759
-55607.32846	-123560.9369
-56065.84229	-123409.5065
-56065.84229	-123409.5065
-57233.60429	-124177.5463
-58382.34363	-123060.1482
-58382.34363	-123060.1482
-58023.50872	-123823.3406
-59041.06232	-123877.5249
-57943.79363	-124816.7689
-58705.4531	-125303.2278
-58144.0609	-125785.5292
-58473.06736	-126296.1542
-56867.90014	-126953.5189
-58699.24266	-127112.166
-59740.66525	-127625.0189
-60352.24206	-127346.7164
-60352.24206	-127346.7164
-60910.18384	-127883.516
-59788.07383	-128644.3549
-56278.31019	-128251.0477
-56278.31019	-128251.0477
-55182.42165	-128782.6075
-56323.69572	-129856.2852
-56573.74002	-131130.9967
-55779.3912	-132027.8386
-55779.3912	-132027.8386
-56494.22868	-132073.4411
-57134.99098	-130699.6479
-57134.99098	-130699.6479
-58508.72923	-130754.9307
-58659.81589	-131214.0383
-59350.0726	-130248.0393
-60266.08121	-130225.4574
-62665.44985	-127965.4752
-65570.5372	-126624.367
-65570.5372	-126624.367
-66791.16562	-126806.5529
-68543.07534	-127882.207
-70080.73853	-130678.5629
-72226.76665	-130785.0581
-73522.08504	-131349.9605
-74280.71087	-132652.1938
-75726.99844	-133701.7661
-80729.46546	-136215.7619
-84902.42824	-135872.7706
-84902.42824	-135872.7706
-87263.30575	-137256.7421
-89706.09346	-137035.4467
-89706.09346	-137035.4467
-91756.14737	-138262.8217
-92370.90913	-138802.6375
-94432.9921	-138325.2456
-91860.60897	-131920.2502
-91278.93506	-128100.6181
-91178.19036	-127743.6198
-91877.5053	-123363.9774
-93828.16744	-117281.6461
-94724.67949	-115119.1598
-97407.45113	-111026.5091
-96085.37602	-109166.4922
-92219.07552	-108873.9771
-88075.64708	-107765.3244
-88075.64708	-107765.3244
-87689.39882	-109114.4333
-88730.72727	-109652.7389
-88372.41781	-110263.1043
-87837.27051	-110516.1891
-87507.37804	-110260.3589
-87507.37804	-110260.3589
-86882.5447	-111082.0473
-86882.5447	-111082.0473
-85848.37242	-111783.794
-83969.37513	-112170.2201
-83969.37513	-112170.2201
-84879.28463	-112562.0721
-84879.28463	-112562.0721
-86612.3531	-111582.3991
-86612.3531	-111582.3991
-86788.37513	-112194.4743
-87170.54581	-112042.7617
-87170.54581	-112042.7617
-87194.66579	-112425.0088
-88160.63122	-112682.847
-87546.93752	-113572.6444
-86531.352	-112957.9491
-86531.352	-112957.9491
-85255.19141	-114125.9232
-85137.06258	-113270.2101
-85137.06258	-113270.2101
-84261.90365	-112810.4372
-84261.90365	-112810.4372
-83224.1383	-112845.58
-82916.37402	-113557.9921
-81437.40514	-114521.4809
-79542.36748	-118107.9272
-79343.35466	-116782.42
-79807.3968	-115000.425
-80931.75721	-113577.201
-80909.80148	-112557.9905
-82007.50128	-111491.3727
-83103.65825	-111345.044
-83103.65825	-111345.044
-82950.7819	-110933.8892
-81654.17112	-110649.4845
-81914.16443	-109776.4326
-81914.16443	-109776.4326
-80971.12875	-109500.8136
-80180.80455	-108463.9214
-80180.80455	-108463.9214
-79190.58252	-109367.7607
-78063.19523	-111682.7428
-77941.10587	-110179.1287
-76847.40526	-110073.7876
-76847.40526	-110073.7876
-77202.03713	-110533.4914
-76208.49355	-110912.5538
-75290.94327	-111779.3786
-75290.94327	-111779.3786
-75159.91933	-111898.3135
-74651.50364	-112359.8657
-75140.84188	-110628.8706
-76059.90065	-109714.6086
-75912.89155	-108058.058
-75912.89155	-108058.058
-75171.75257	-109023.8688
-74844.32225	-108054.6538
-74055.8609	-107975.7382
-74055.8609	-107975.7382
-72983.25335	-109144.3399
-72705.21552	-108608.3876
-72937.93841	-107513.5871
-71840.54343	-107337.309
-71840.54343	-107337.309
-71973.5336	-106797.159
-72631.93749	-106554.7006
-72631.93749	-106554.7006
-73120.73567	-106138.3509
-73120.73567	-106138.3509
-75732.60793	-106512.6467
-75732.60793	-106512.6467
-76072.59611	-105994.8272
-76072.59611	-105994.8272
-76986.98906	-106456.335
-78386.31343	-106460.7591
-78612.22929	-107406.8166
-78612.22929	-107406.8166
-79448.50993	-107525.5137
-79448.50993	-107525.5137
-79179.49526	-105163.8737
-76742.73978	-103474.5911
-74684.04605	-102831.1171
-74660.00463	-102423.4014
-74660.00463	-102423.4014
-75829.24857	-102758.3354
-76084.16241	-102606.293
-75754.30127	-102350.4159
-70597.17723	-100066.5879
-69748.21578	-100044.5773
-69748.21578	-100044.5773
-69328.90528	-100158.2272
-69328.90528	-100158.2272
-68788.91974	-100595.8885
-68519.03413	-100377.7463
-68519.03413	-100377.7463
-68591.61541	-100081.2497
-68591.61541	-100081.2497
-68286.62011	-98683.46051
-71082.72145	-91991.53651
-69308.98961	-89871.25024
-69261.5655	-88851.93006
-67919.97732	-86834.92975
-67919.97732	-86834.92975
-69570.45126	-87808.36465
-72508.04748	-91843.16538
-73327.19198	-90393.53169
-73964.53536	-90013.37113
-73079.09274	-88532.80971
-73006.96832	-87309.64724
-73160.58781	-87029.87025
-73160.58781	-87029.87025
-74297.88201	-87115.89968
-74297.88201	-87115.89968
-74063.43112	-83414.83406
-74351.49046	-81020.81099
-73265.35721	-78698.87912
-73953.53571	-78344.34403
-73953.53571	-78344.34403
-76280.6687	-82326.2778
-77387.27556	-86100.55711
-81062.18404	-90290.60005
-82124.60534	-92102.91089
-83306.39509	-96208.64164
-83013.57591	-100003.9499
-83414.91069	-101686.7846
-86226.34037	-105415.4768
-88004.62039	-106210.8834
-88717.46771	-106085.784
-88717.46771	-106085.784
-89123.06039	-106520.1919
-93292.78879	-107374.1594
-94412.52269	-107301.2679
-95559.90497	-106591.5071
-95559.90497	-106591.5071
-99299.78733	-106654.3196
-102219.9529	-108345.0766
-103185.2689	-109925.0443
-108383.8672	-106758.027
-111284.1253	-106691.4235
-111284.1253	-106691.4235
-111790.148	-107661.2186
-114819.3502	-106983.6216
-116731.1718	-105614.3604
-116938.0913	-104417.6387
-116053.3657	-102427.4724
-116134.9192	-100593.3952
-117641.3843	-98636.77436
-118129.7069	-96880.57665
-114461.1859	-89785.63733
-111131.4246	-79863.94528
-111426.7408	-74412.96419
-111941.67	-72249.1923
-110861.8509	-67303.04915
-111200.5084	-64501.78057
-106190.7658	-54931.06476
-103997.6948	-47841.16044
-103505.6567	-41954.45506
-104431.1687	-38543.52776
-105632.8809	-36407.65538
-105764.6896	-34777.67123
-106760.5885	-33456.07047
-106760.5885	-33456.07047
-107573.671	-33790.17175
-109432.6087	-33133.91992
-108545.0115	-32162.91704
-106765.8071	-31621.89901
-106765.8071	-31621.89901
-105414.5633	-32661.87267
-103989.7543	-32733.47881
-103358.2093	-31177.29677
-103358.2093	-31177.29677
-102695.7886	-31531.5977
-101170.8942	-31016.92644
-95257.51556	-26105.3933
-94317.96088	-25516.38625
-92848.27309	-23473.32274
-91406.88693	-20436.58066
-88388.82961	-17190.97626
-86965.496	-16752.96171
-86965.496	-16752.96171
-87090.50069	-17517.73795
-86098.69808	-17412.38226
-85872.13276	-16570.98048
-85872.13276	-16570.98048
-86380.90175	-16572.76823
-86663.77247	-15503.53122
-83695.89127	-12512.70648
-80454.03916	-7457.427512
